data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,calcium_ionized,mg/dl,11440.0,28271.0,25842.0,14575.0,5926.0,89.0,9972.0,31848.0,3.0,127966,84107.0,237060.0,288595.0,109190.0,38821.0,1802.0,40687.0,274730.0,5.0,1074997,84107.0,237060.0,288595.0,109190.0,38821.0,1802.0,40687.0,274730.0,5.0,1074997,16.24,12.37,13.65,15.05,15.3,33.72,14.97,14.07,11.87,14.055934,389.88,296.95,327.5,361.21,367.22,809.24,359.19,337.63,284.94,337.330988,7.35,8.39,11.17,7.49,6.55,20.25,4.08,8.63,1.67,8.402671,2.0,4.0,4.0,5.0,1.0,8.0,2.0,3.0,2.0,3.394175,5.0,6.0,7.0,8.0,2.0,23.0,3.0,7.0,0.5,23.0,2.2,2.54,3.15,4.23,1.1,1.55,1.6,1.93,1.33,2.532808,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.536791,2.0,3.0,4.0,6.0,1.0,3.0,1.0,2.0,1.0,6.0,2.66,3.53,4.09,4.74,1.51,2.83,1.91,2.83,1.67,3.308596,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.120493,2.0,4.0,5.0,7.0,2.0,5.0,1.0,3.0,0.5,7,3.02,4.21,4.77,5.09,1.8,4.09,2.14,3.55,1.67,3.879617,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.323133,3.0,5.0,5.0,7.0,1.0,7.0,2.0,4.0,0.5,7.0
labs,esr,mm/hour,1926.0,,3990.0,1079.0,1231.0,,1948.0,,,10174,2536.0,,6712.0,1508.0,1771.0,,4579.0,,,17106,2536.0,,6712.0,1508.0,1771.0,,4579.0,,,17106,20.97,,21.45,24.78,19.09,,19.18,,,20.992114,503.35,,514.78,594.64,458.09,,460.23,,,503.781963,1.32,,1.68,1.4,1.44,,2.35,,,1.6814,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,0.0,0.0,0.0,,1.0,,,1.0,0.44,,0.46,0.36,0.46,,0.58,,,0.468585,0.0,,0.0,0.0,0.0,,1.0,,,0.191468,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.59,,0.6,0.46,0.58,,0.77,,,0.613389,1.0,,1.0,0.0,1.0,,1.0,,,0.893945,1.0,,1.0,1.0,1.0,,1.0,,,1,0.68,,0.7,0.54,0.67,,0.93,,,0.719653,1.0,,1.0,0.0,1.0,,1.0,,,0.893945,1.0,,1.0,1.0,1.0,,1.0,,,1.0
labs,sodium,mmol/l,46587.0,39457.0,57244.0,25978.0,23281.0,1405.0,28697.0,107281.0,91792.0,421722,760592.0,665804.0,1075101.0,511936.0,314664.0,29024.0,574229.0,1193255.0,3012217.0,8136822,760592.0,665804.0,1075101.0,511936.0,314664.0,29024.0,574229.0,1193255.0,3012217.0,8136822,10.74,11.11,11.46,12.04,9.79,18.78,11.02,8.3,11.23,10.431771,257.76,266.53,274.94,288.87,234.92,450.83,264.5,199.24,269.43,250.323198,16.33,16.87,18.78,19.71,13.52,20.66,20.01,11.12,32.82,19.294857,8.0,10.0,11.0,13.0,9.0,11.0,12.0,5.0,14.0,9.782523,14.0,14.0,15.0,19.0,13.0,17.0,18.0,10.0,24.0,24.0,3.18,2.73,2.78,4.5,2.03,2.43,3.49,2.01,6.44,3.531962,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,2.310579,3.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,8.0,8.0,4.75,4.41,4.42,6.32,3.41,4.0,5.41,3.17,9.35,5.337848,3.0,4.0,4.0,5.0,3.0,4.0,5.0,2.0,6.0,3.890518,3.0,2.0,4.0,7.0,2.0,3.0,4.0,2.0,11.0,11,6.02,5.82,5.83,7.8,4.56,5.38,6.96,4.13,11.6,6.800128,4.0,5.0,5.0,6.0,4.0,5.0,6.0,3.0,7.0,4.890518,4.0,3.0,4.0,8.0,3.0,4.0,5.0,3.0,13.0,13.0
labs,so2_arterial,%,22914.0,21332.0,32392.0,16666.0,15251.0,1158.0,18543.0,21775.0,49254.0,199285,361306.0,166796.0,344724.0,166560.0,160776.0,15167.0,390894.0,159939.0,1330424.0,3096586,361306.0,166796.0,344724.0,166560.0,160776.0,15167.0,390894.0,159939.0,1330424.0,3096586,13.89,12.57,12.36,14.7,12.42,20.13,13.67,9.93,15.05,13.325053,333.3,301.79,296.52,352.9,298.13,483.07,328.01,238.43,361.25,319.816412,15.77,7.82,10.64,9.99,10.54,13.1,21.08,7.35,27.01,15.538113,6.0,3.0,4.0,6.0,4.0,7.0,8.0,2.0,10.0,5.94419,11.0,6.0,7.0,9.0,8.0,10.75,18.0,5.0,21.0,21.0,5.02,2.77,3.38,4.47,3.0,3.81,4.82,2.47,6.46,4.363636,4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,3.252769,4.0,3.0,4.0,6.0,4.0,2.0,5.0,2.0,9.0,9.0,6.62,3.69,4.43,5.42,4.15,5.45,7.26,3.27,8.93,5.918656,4.0,2.0,3.0,4.0,2.0,5.0,5.0,2.0,7.0,4.092104,6.0,4.0,5.0,7.0,5.0,4.0,8.0,3.0,12.0,12,7.69,4.32,5.15,6.09,4.9,6.55,8.96,3.85,10.7,7.004989,4.0,2.0,3.0,4.0,3.0,6.0,6.0,2.0,8.0,4.514645,7.0,4.0,6.0,7.0,6.0,6.0,9.0,3.0,14.0,14.0
labs,platelet_count,10^3/µl,45677.0,,56757.0,25417.0,23079.0,,,,,150930,540865.0,,844177.0,333398.0,281784.0,,,,,2000224,540865.0,,844177.0,333398.0,281784.0,,,,,2000224,10.92,,11.54,12.23,9.86,,,,,11.211671,262.19,,277.03,293.62,236.64,,,,,269.156552,11.84,,14.87,13.12,12.21,,,,,13.25156,7.0,,9.0,8.0,8.0,,,,,8.073412,11.0,,11.0,12.0,11.0,,,,,12.0,1.77,,2.05,2.16,1.87,,,,,1.956262,1.0,,2.0,2.0,1.0,,,,,1.544451,1.0,,2.0,2.0,1.0,,,,,2.0,2.87,,3.31,3.45,3.07,,,,,3.163717,2.0,,3.0,3.0,3.0,,,,,2.697363,1.0,,2.0,2.0,2.0,,,,,2,3.79,,4.41,4.49,4.06,,,,,4.182318,3.0,,4.0,4.0,3.0,,,,,3.544451,3.0,,2.0,3.0,2.0,,,,,3.0
labs,basophils_absolute,10^3/µl,18218.0,11033.0,38373.0,13307.0,16665.0,,,,,97596,59550.0,36368.0,314578.0,83207.0,122209.0,,,,,615912,59550.0,36368.0,314578.0,83207.0,122209.0,,,,,615912,14.5,16.85,13.53,15.13,11.46,,,,,13.951079,348.08,404.33,324.61,363.02,275.09,,,,,334.78458,3.27,3.3,8.2,6.25,7.33,,,,,6.311361,1.0,2.0,4.0,2.0,5.0,,,,,3.111962,1.0,2.0,8.0,6.0,7.0,,,,,8.0,0.78,0.65,1.0,1.01,1.19,,,,,0.953173,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.98,0.85,1.61,1.58,1.87,,,,,1.446789,1.0,1.0,2.0,1.0,2.0,,,,,1.563937,0.0,1.0,1.0,1.0,2.0,,,,,2,1.15,1.02,2.16,2.03,2.45,,,,,1.874385,1.0,1.0,2.0,1.0,2.0,,,,,1.563937,0.0,1.0,2.0,2.0,3.0,,,,,3.0
labs,so2_mixed_venous,%,5532.0,7439.0,,169.0,2591.0,163.0,5135.0,7624.0,53590.0,82243,77268.0,251028.0,,210.0,23043.0,751.0,29633.0,42323.0,525214.0,949470,77268.0,251028.0,,210.0,23043.0,751.0,29633.0,42323.0,525214.0,949470,18.27,13.13,,22.38,12.2,25.0,16.89,13.09,14.29,14.475889,438.55,315.16,,537.05,292.83,599.91,405.33,314.06,342.9,347.380046,13.97,33.74,,1.24,8.89,4.61,5.77,5.55,9.8,11.543755,4.0,13.0,,1.0,6.0,3.0,2.0,2.0,4.0,4.558649,10.0,31.0,,0.0,7.0,3.0,5.0,3.0,8.0,31.0,2.43,12.36,,0.43,3.96,2.26,1.23,1.5,2.62,3.334607,2.0,4.0,,0.0,4.0,2.0,1.0,1.0,2.0,2.084664,4.0,23.0,,1.0,3.0,2.0,2.0,2.0,3.0,23.0,3.94,17.22,,0.57,5.27,2.99,1.97,2.12,3.57,4.641478,2.0,7.0,,0.0,5.0,2.0,1.0,1.0,2.0,2.387522,5.0,26.0,,1.0,4.0,3.0,3.0,1.0,4.0,26,5.09,20.29,,0.69,6.13,3.39,2.54,2.54,4.24,5.53575,2.0,8.0,,1.0,5.0,2.0,1.0,1.0,3.0,3.131634,5.0,27.0,,1.0,5.0,3.0,3.0,1.0,5.0,27.0
labs,hemoglobin,g/dl,45829.0,39381.0,56961.0,25476.0,23079.0,1404.0,28590.0,103846.0,91112.0,415678,741119.0,569338.0,1035779.0,429518.0,281210.0,27231.0,750920.0,1076830.0,2826752.0,7738697,741119.0,569338.0,1035779.0,429518.0,281210.0,27231.0,750920.0,1076830.0,2826752.0,7738697,10.89,11.13,11.5,12.21,9.86,18.79,11.05,8.51,11.3,10.553016,261.4,267.02,276.09,293.04,236.64,450.94,265.24,204.2,271.11,253.252609,16.17,14.46,18.18,16.86,12.18,19.4,26.27,10.37,31.03,18.61794,8.0,9.0,10.0,11.0,8.0,11.5,13.0,5.0,13.0,9.254858,15.0,12.0,14.0,16.0,11.0,15.0,23.0,9.0,24.0,24.0,3.21,2.49,3.23,4.49,1.86,2.81,5.12,1.99,6.27,3.643974,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,2.273969,3.0,2.0,3.0,5.0,1.0,2.0,5.0,1.0,8.0,8.0,4.72,3.97,4.8,6.07,3.06,4.39,7.81,3.09,9.04,5.401579,3.0,3.0,3.0,4.0,3.0,4.0,6.0,2.0,5.0,3.459558,3.0,3.0,4.0,6.0,1.0,2.0,8.0,2.0,11.0,11,5.93,5.19,6.1,7.29,4.04,5.71,9.86,3.97,11.17,6.79006,4.0,4.0,4.0,5.0,3.0,5.0,7.0,3.0,7.0,4.623225,4.0,3.0,4.0,7.0,2.0,3.0,9.0,3.0,12.0,12.0
labs,magnesium,mg/dl,42463.0,39358.0,53249.0,23280.0,21165.0,1402.0,28198.0,75894.0,86637.0,371646,481621.0,581778.0,821521.0,285755.0,227575.0,24755.0,443590.0,736618.0,1218723.0,4821936,481621.0,581778.0,821521.0,285755.0,227575.0,24755.0,443590.0,736618.0,1218723.0,4821936,11.51,11.13,12.01,12.94,10.48,18.82,11.16,10.32,11.74,11.383942,276.33,267.14,288.32,310.51,251.56,451.71,267.88,247.75,281.86,273.278361,11.34,14.78,15.43,12.27,10.75,17.66,15.73,9.71,14.07,12.97544,7.0,9.0,8.0,7.0,7.0,10.0,9.0,5.0,7.0,7.109725,10.0,13.0,13.0,11.0,10.0,13.0,15.0,9.0,12.0,15.0,1.55,2.02,1.86,1.57,1.48,2.74,2.09,1.41,1.8,1.716607,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.565716,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.66,3.55,3.13,2.73,2.49,4.28,3.61,2.33,3.0,2.906358,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.565716,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3,3.61,4.82,4.29,3.72,3.38,5.56,4.88,3.14,4.01,3.930346,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.565716,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0
labs,pt,sec,25154.0,37267.0,41542.0,5072.0,12523.0,,21116.0,,8155.0,150829,133797.0,325518.0,333276.0,27816.0,70542.0,,189482.0,,24741.0,1105172,133797.0,325518.0,333276.0,27816.0,70542.0,,189482.0,,24741.0,1105172,14.19,11.47,13.17,15.99,12.56,,12.96,,8.72,12.69425,340.65,275.22,316.09,383.8,301.37,,310.95,,209.37,304.652734,5.32,8.73,8.02,5.48,5.63,,8.97,,3.03,7.324495,2.0,5.0,4.0,2.0,2.0,,4.0,,2.0,3.572092,4.0,8.0,8.0,4.0,5.0,,9.0,,2.0,9.0,1.28,1.76,1.61,1.4,1.25,,1.68,,1.11,1.537842,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,1.247081,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,1.74,2.62,2.27,1.88,1.74,,2.48,,1.47,2.197116,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.662505,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,2,2.09,3.29,2.82,2.25,2.13,,3.13,,1.73,2.722394,1.0,3.0,2.0,1.0,1.0,,3.0,,1.0,2.049586,2.0,2.0,3.0,2.0,2.0,,3.0,,1.0,3.0
labs,glucose_serum,mg/dl,47224.0,39449.0,57066.0,25963.0,23299.0,1299.0,28679.0,108887.0,91317.0,423183,2420708.0,722130.0,1001945.0,474642.0,322324.0,14197.0,534376.0,3338928.0,2487764.0,11317014,2420708.0,722130.0,1001945.0,474642.0,322324.0,14197.0,534376.0,3338928.0,2487764.0,11317014,10.61,11.11,11.49,12.04,9.78,19.78,11.03,8.2,11.28,10.398397,254.75,266.57,275.74,289.0,234.78,474.63,264.65,196.79,270.78,249.575693,51.26,18.31,17.56,18.28,13.83,10.93,18.63,30.66,27.24,26.741054,25.0,11.0,10.0,12.0,9.0,5.0,11.0,8.0,11.0,11.588351,50.0,15.0,14.0,17.0,13.0,10.0,18.0,26.0,20.0,50.0,5.77,3.45,2.28,4.17,2.18,1.88,2.8,4.62,4.82,4.073176,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.489349,5.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,10.42,5.25,3.8,5.83,3.56,2.94,4.6,7.91,7.21,6.63017,10.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.219274,10.0,4.0,3.0,6.0,2.0,2.0,3.0,9.0,8.0,10,14.35,6.73,5.12,7.18,4.71,3.75,6.08,10.55,9.1,8.72074,14.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.644201,15.0,4.0,3.0,7.0,3.0,3.0,4.0,12.0,9.0,15.0
labs,ptt,sec,16752.0,37112.0,30782.0,14457.0,12824.0,1206.0,18246.0,,7906.0,139285,111833.0,353744.0,179996.0,79723.0,85843.0,8645.0,219273.0,,33806.0,1072863,111833.0,353744.0,179996.0,79723.0,85843.0,8645.0,219273.0,,33806.0,1072863,15.71,11.49,14.07,15.0,13.21,20.26,13.67,,8.5,13.282198,377.09,275.81,337.8,359.97,317.05,486.18,328.03,,204.06,318.812753,6.68,9.53,5.85,5.51,6.69,7.17,12.02,,4.28,7.702966,1.0,4.0,2.0,2.0,2.0,3.0,5.0,,2.0,2.814273,2.0,9.0,4.0,4.0,6.0,5.0,12.0,,3.0,12.0,1.22,1.82,1.42,1.67,1.36,1.75,1.75,,1.29,1.561656,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.406103,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.66,2.72,1.89,2.2,1.94,2.45,2.75,,1.81,2.233234,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.509897,1.0,2.0,1.0,2.0,2.0,2.0,3.0,,1.0,3,2.02,3.44,2.25,2.56,2.41,2.95,3.6,,2.22,2.767521,1.0,3.0,1.0,2.0,1.0,2.0,3.0,,1.0,1.907341,1.0,2.0,2.0,2.0,2.0,3.0,4.0,,2.0,4.0
labs,ph_arterial,(no units),24524.0,35769.0,43129.0,16967.0,15255.0,1158.0,20928.0,,52555.0,210285,227707.0,479709.0,530335.0,168990.0,160843.0,15177.0,659777.0,,1657957.0,3900495,227707.0,479709.0,530335.0,168990.0,160843.0,15177.0,659777.0,,1657957.0,3900495,13.41,11.62,12.71,14.59,12.42,20.13,13.04,,14.82,13.33792,321.93,278.92,304.96,350.05,298.08,483.07,312.87,,355.61,320.07538,9.29,13.41,12.3,9.96,10.54,13.11,31.53,,31.55,18.550574,4.0,6.0,5.0,6.0,4.0,7.0,13.0,,11.0,7.368343,6.0,11.0,9.0,9.0,8.0,11.0,27.0,,24.0,27.0,3.34,4.17,3.76,4.46,3.0,3.81,7.26,,7.88,5.160389,2.0,4.0,3.0,3.0,2.0,4.0,6.0,,6.0,4.034772,3.0,4.0,5.0,6.0,4.0,2.0,8.0,,10.0,10.0,4.21,5.74,4.96,5.41,4.15,5.45,10.9,,10.82,7.041163,2.0,5.0,3.0,4.0,2.0,5.0,8.0,,8.0,4.989952,4.0,6.0,6.0,7.0,5.0,4.0,12.0,,14.0,14,4.78,6.82,5.79,6.08,4.9,6.55,13.45,,12.92,8.354719,3.0,5.0,4.0,4.0,3.0,6.0,10.0,,9.0,5.83869,5.0,6.0,6.0,7.0,6.0,6.0,15.0,,17.0,17.0
labs,ldh,u/l,4446.0,19121.0,11911.0,4679.0,4026.0,141.0,5747.0,11257.0,13365.0,74693,18929.0,84527.0,86384.0,31523.0,24470.0,456.0,24136.0,38260.0,92104.0,400789,18929.0,84527.0,86384.0,31523.0,24470.0,456.0,24136.0,38260.0,92104.0,400789,22.71,15.33,20.66,19.15,18.07,43.27,19.05,18.35,25.16,19.55924,545.13,368.01,495.74,459.49,433.6,1038.42,457.32,440.48,603.75,469.428072,4.26,4.42,7.25,6.74,6.08,3.23,4.2,3.4,6.89,5.365637,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.710937,1.0,4.0,7.0,7.0,4.0,2.0,3.0,2.0,5.0,7.0,0.49,0.76,0.93,1.04,0.65,0.19,0.55,0.65,0.69,0.736312,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.710937,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.76,1.2,1.44,1.69,1.08,0.4,0.87,1.04,1.16,1.178137,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.998112,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,1.54,1.88,2.18,1.43,0.67,1.15,1.36,1.55,1.53925,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.998112,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0
labs,bilirubin_unconjugated,mg/dl,7788.0,3877.0,,,3388.0,49.0,16356.0,26661.0,55369.0,113488,26615.0,10040.0,,,6168.0,89.0,99021.0,92004.0,485753.0,719690,26615.0,10040.0,,,6168.0,89.0,99021.0,92004.0,485753.0,719690,20.71,21.42,,,19.25,47.27,14.2,15.51,14.6,15.561335,497.08,514.07,,,462.04,1134.59,340.7,372.22,350.34,373.427296,3.42,2.59,,,1.82,1.82,6.05,3.45,8.77,6.339455,1.0,1.0,,,1.0,1.0,2.0,1.0,4.0,2.607774,2.0,2.0,,,1.0,2.0,6.0,2.0,8.0,8.0,0.45,0.68,,,0.32,0.04,1.06,0.54,1.33,0.992194,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,0.632005,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.98,,,0.51,0.16,1.57,0.87,2.04,1.526178,1.0,0.0,,,0.0,0.0,1.0,1.0,2.0,1.423437,1.0,1.0,,,1.0,0.0,1.0,1.0,2.0,2,1.0,1.18,,,0.65,0.47,2.0,1.14,2.63,1.967733,1.0,1.0,,,0.0,0.0,1.0,1.0,3.0,1.945483,1.0,1.0,,,1.0,0.0,2.0,1.0,3.0,3.0
labs,ferritin,ng/ml,7095.0,5855.0,10936.0,3189.0,4486.0,122.0,6095.0,8264.0,13830.0,59872,8634.0,9819.0,29096.0,5025.0,8674.0,222.0,10847.0,10888.0,26081.0,109286,8634.0,9819.0,29096.0,5025.0,8674.0,222.0,10847.0,10888.0,26081.0,109286,21.2,21.65,21.38,23.2,16.21,52.68,16.89,19.05,22.32,20.596867,508.83,519.54,513.03,556.69,388.96,1264.28,405.34,457.28,535.71,494.310049,1.22,1.68,2.66,1.58,1.93,1.82,1.78,1.32,1.89,1.827181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.44,0.26,0.47,0.09,0.49,0.3,0.37,0.371263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.46,0.44,0.66,0.41,0.68,0.16,0.66,0.46,0.55,0.548934,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.359383,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.57,0.55,0.84,0.52,0.84,0.22,0.79,0.57,0.68,0.68202,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.846907,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
labs,monocytes_percent,%,17835.0,19166.0,38708.0,13969.0,16730.0,1377.0,15673.0,59963.0,68976.0,252397,56146.0,60527.0,320351.0,87713.0,124428.0,22464.0,62833.0,240029.0,589525.0,1564016,56146.0,60527.0,320351.0,87713.0,124428.0,22464.0,62833.0,240029.0,589525.0,1564016,14.7,15.46,13.44,15.22,11.44,19.13,13.62,10.37,12.66,12.748077,352.81,371.0,322.45,365.39,274.68,459.16,326.9,248.81,303.76,305.911667,3.15,3.16,8.28,6.28,7.44,16.31,4.01,4.0,8.55,6.197966,1.0,2.0,4.0,3.0,5.0,10.0,1.0,2.0,4.0,3.018376,1.0,2.0,9.0,6.0,7.0,13.0,3.0,3.0,7.0,13.0,0.76,0.65,1.02,1.04,1.21,2.47,1.01,0.88,1.12,0.98859,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.005456,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.95,0.86,1.64,1.61,1.89,3.85,1.33,1.29,1.86,1.516702,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.509297,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3,1.12,1.04,2.2,2.06,2.48,4.98,1.59,1.6,2.49,1.960406,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.514753,0.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0
